"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN"
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-16",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-17",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-18",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-19",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-20",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-21",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-22",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-23",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-24",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-25",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-26",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-27",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-28",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-29",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-09-30",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-01",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-02",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-03",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-04",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-05",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-06",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-07",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-08",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-09",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-10",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-11",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-12",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-13",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-14",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-15",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-16",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-17",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-18",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-19",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-20",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-21",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-22",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-23",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-24",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-25",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-26",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-27",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-28",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-29",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-30",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-10-31",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-01",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-02",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-03",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-04",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-05",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-06",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-07",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-08",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-09",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-10",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-11",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-12",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-13",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-14",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-15",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-16",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-17",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-18",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-19",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-20",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-21",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-22",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-23",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-24",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-25",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-26",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-27",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-28",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-29",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-11-30",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-01",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-02",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-03",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-04",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-05",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-06",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-07",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-08",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-09",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-10",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-11",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-12",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-13",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-14",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-15",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-16",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-17",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-18",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-19",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-20",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-21",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-22",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-23",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-24",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-25",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-26",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-27",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-28",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-29",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-30",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2015-12-31",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-01",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-02",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-03",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-04",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-05",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-06",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-07",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-08",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-09",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-10",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-11",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-12",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-13",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-14",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-15",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-16",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-17",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-18",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-19",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-20",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-21",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-22",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-23",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-24",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-25",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-26",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-27",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-28",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-29",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-30",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-01-31",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-01",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-02",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-03",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-04",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-05",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-06",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-07",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-08",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-09",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-10",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-11",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-12",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-13",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-14",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-15",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-16",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-17",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-18",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-19",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-20",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-21",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-22",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-23",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-24",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-25",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-26",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-27",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-28",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-02-29",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-01",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-02",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-03",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-04",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-05",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-06",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-07",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-08",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-09",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-10",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-11",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-12",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-13",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-14",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-15",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-16",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-17",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-18",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-19",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-20",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-21",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-22",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-23",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-24",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-25",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-26",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-27",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-28",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-29",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-30",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-03-31",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-01",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-02",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-03",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-04",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-05",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-06",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-07",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-08",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-09",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-10",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-11",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-12",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-13",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-14",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-15",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-16",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-17",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-18",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-19",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-20",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-21",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-22",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-23",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-24",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-25",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-26",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-27",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-28",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-29",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-04-30",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-01",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-02",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-03",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-04",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-05",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-06",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-07",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-08",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-09",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-10",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-11",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-12",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-13",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-14",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-15",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-16",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-17",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-18",,
"US1NVCK0007","LAS VEGAS 7.8 SW, NV US","36.097164","-115.264185","744.9","2016-05-19",,
